comprador_id,renda_mensal_declarada,idade,estado_civil,profissao,numero_imoveis_adquiridos,possui_restricao_credito,pep
CPF-05618,4938.92,34,Casado,Autônomo,2,0,0
CPF-06368,9698.27,61,Solteiro,Outros,1,1,1
CPF-03051,8299.88,28,Casado,Outros,2,0,0
CPF-03372,5129.02,63,Solteiro,Engenheiro,1,0,0
CPF-06843,10922.14,43,Casado,Autônomo,2,1,0
CPF-04135,6003.52,60,Divorciado,Empresário,2,0,0
CPF-04417,9536.68,35,Divorciado,Empresário,1,0,0
CPF-06322,7038.61,30,Divorciado,Advogado,2,0,0
CPF-04783,9871.8,26,Divorciado,Engenheiro,2,1,0
CPF-04410,7706.62,42,Casado,Outros,2,0,0
CPF-05269,11769.75,52,Casado,Autônomo,2,0,0
CPF-07658,10844.48,51,Divorciado,Outros,2,1,0
CPF-07979,6498.84,46,Divorciado,Empresário,2,0,0
CPF-00569,3874.81,58,Casado,Engenheiro,2,0,0
CPF-01214,7101.23,53,Solteiro,Empresário,1,0,0
CPF-07794,11101.22,29,Casado,Comerciante,2,0,0
CPF-02633,6604.49,51,Casado,Autônomo,2,0,0
CPF-03421,5393.18,56,Solteiro,Outros,1,0,0
CPF-06090,1500.0,40,Divorciado,Autônomo,2,0,1
CPF-00681,4822.06,45,Divorciado,Outros,1,0,0
CPF-06388,9735.88,43,Casado,Engenheiro,2,0,0
CPF-07254,9294.5,36,Divorciado,Servidor,2,0,0
CPF-07496,8077.15,62,Divorciado,Comerciante,1,0,0
CPF-01045,8530.15,53,Casado,Empresário,1,0,0
CPF-07978,5352.27,56,Divorciado,Servidor,1,0,0
CPF-04110,6559.88,49,Divorciado,Outros,1,1,0
CPF-04276,13495.12,29,Divorciado,Engenheiro,2,0,0
CPF-01681,5776.85,25,Solteiro,Servidor,2,0,0
CPF-00744,10211.55,49,Divorciado,Engenheiro,1,0,0
CPF-00885,7077.45,58,Divorciado,Empresário,2,0,0
CPF-02280,8911.34,29,Casado,Médico,1,1,0
CPF-05252,4205.36,26,Solteiro,Autônomo,1,0,0
CPF-01081,9772.82,37,Casado,Autônomo,2,0,0
CPF-07975,6892.54,48,Solteiro,Advogado,1,0,0
CPF-06651,9075.11,55,Solteiro,Engenheiro,2,0,0
CPF-04558,9192.8,25,Divorciado,Autônomo,2,0,0
CPF-02809,3881.3,32,Casado,Engenheiro,1,0,0
CPF-06313,12730.02,37,Solteiro,Servidor,2,0,0
CPF-02026,6223.56,58,Solteiro,Médico,1,0,0
CPF-02482,7714.6,56,Casado,Servidor,1,0,0
CPF-02948,12360.0,30,Solteiro,Outros,1,0,0
CPF-03176,7653.17,65,Divorciado,Servidor,2,0,0
CPF-01320,6642.21,26,Solteiro,Empresário,1,0,0
CPF-03170,12335.16,30,Solteiro,Autônomo,1,0,0
CPF-03627,8250.77,27,Casado,Servidor,1,0,0
CPF-07483,8718.36,40,Casado,Médico,2,0,0
CPF-01167,10850.14,50,Divorciado,Engenheiro,2,0,0
CPF-05553,6641.11,35,Divorciado,Engenheiro,2,1,0
CPF-05445,5161.88,26,Casado,Empresário,2,0,0
CPF-02693,2790.04,46,Casado,Autônomo,1,0,0
CPF-00356,11372.35,50,Casado,Médico,1,0,0
CPF-04449,7969.42,58,Solteiro,Comerciante,2,0,0
CPF-06183,7878.95,27,Solteiro,Outros,1,0,1
CPF-01535,4427.43,34,Divorciado,Outros,1,0,0
CPF-01995,5517.48,33,Solteiro,Comerciante,2,0,0
CPF-00792,7428.17,35,Solteiro,Médico,2,0,0
CPF-07737,4432.94,43,Solteiro,Empresário,2,0,0
CPF-01492,5491.41,36,Casado,Empresário,2,0,0
CPF-01412,10569.4,56,Solteiro,Outros,2,0,1
CPF-06826,12585.85,31,Divorciado,Outros,2,0,0
CPF-01670,4822.7,31,Casado,Comerciante,2,0,0
CPF-04189,9496.92,32,Divorciado,Outros,2,0,0
CPF-05852,7014.82,31,Divorciado,Servidor,2,0,0
CPF-01572,4333.18,41,Solteiro,Engenheiro,1,0,0
CPF-07345,10416.72,57,Solteiro,Empresário,1,0,0
CPF-00912,4410.89,48,Divorciado,Outros,1,0,0
CPF-05353,8436.73,53,Casado,Engenheiro,1,0,0
CPF-01410,13393.1,32,Solteiro,Comerciante,2,0,0
CPF-05674,3016.39,59,Casado,Empresário,1,0,0
CPF-05719,5297.1,44,Solteiro,Servidor,1,0,0
CPF-01679,6858.77,65,Divorciado,Outros,2,0,0
CPF-02398,7642.15,52,Divorciado,Outros,2,0,0
CPF-05423,13491.88,31,Divorciado,Engenheiro,2,0,0
CPF-07725,8289.06,38,Casado,Outros,2,0,0
CPF-04365,10138.18,25,Solteiro,Médico,2,0,0
CPF-02610,6582.45,32,Solteiro,Engenheiro,2,0,0
CPF-06857,13661.91,36,Solteiro,Autônomo,1,0,0
CPF-00210,9198.75,65,Solteiro,Outros,2,0,0
CPF-05222,1794.34,64,Solteiro,Servidor,2,0,0
CPF-03428,10303.03,39,Divorciado,Advogado,1,0,0
CPF-05718,5001.87,56,Divorciado,Médico,2,0,0
CPF-01528,9251.07,51,Divorciado,Médico,1,0,0
CPF-06058,8658.12,47,Casado,Advogado,2,1,0
CPF-04009,5939.92,31,Casado,Servidor,2,0,1
CPF-00406,3023.64,34,Divorciado,Servidor,1,0,0
CPF-00793,3767.53,46,Divorciado,Autônomo,1,0,0
CPF-04195,5109.02,53,Divorciado,Comerciante,2,0,0
CPF-05692,5531.98,38,Divorciado,Autônomo,2,0,0
CPF-00474,12406.2,30,Solteiro,Autônomo,1,0,0
CPF-02935,10051.48,53,Divorciado,Empresário,1,0,1
CPF-05808,7369.54,59,Casado,Outros,2,0,0
CPF-05333,14151.04,42,Solteiro,Engenheiro,2,0,0
CPF-04332,5874.58,36,Solteiro,Engenheiro,1,0,0
CPF-07401,12517.02,61,Solteiro,Empresário,2,0,0
CPF-04938,14171.7,26,Divorciado,Médico,1,0,1
CPF-04482,6824.14,46,Casado,Autônomo,2,0,0
CPF-02977,3141.29,49,Solteiro,Empresário,2,0,0
CPF-03513,8276.86,42,Casado,Empresário,1,0,0
CPF-01916,8763.4,35,Solteiro,Outros,1,0,0
CPF-01942,9877.43,41,Divorciado,Comerciante,2,0,0
CPF-05151,10065.84,34,Solteiro,Servidor,2,0,0
CPF-03747,2439.42,39,Solteiro,Outros,1,1,0
CPF-01620,9321.12,59,Solteiro,Empresário,1,0,0
CPF-02220,8847.3,42,Casado,Autônomo,2,0,0
CPF-06497,6240.15,41,Casado,Empresário,1,0,0
CPF-02722,4781.28,46,Casado,Servidor,2,1,0
CPF-05518,12120.95,57,Solteiro,Médico,1,0,0
CPF-01983,10854.41,50,Casado,Empresário,1,0,0
CPF-06401,9559.25,44,Divorciado,Comerciante,1,1,0
CPF-06829,9250.13,41,Casado,Autônomo,1,0,0
CPF-00698,9007.79,52,Casado,Engenheiro,1,0,0
CPF-07542,9819.33,25,Casado,Autônomo,2,0,0
CPF-06254,3478.38,28,Divorciado,Comerciante,2,0,1
CPF-03616,9438.94,56,Divorciado,Engenheiro,2,0,0
CPF-04458,8804.57,38,Casado,Outros,2,0,1
CPF-01522,5831.0,39,Divorciado,Engenheiro,2,0,0
CPF-07037,8366.56,53,Divorciado,Médico,2,0,0
CPF-04247,7437.26,64,Divorciado,Autônomo,1,0,0
CPF-06263,9943.87,47,Divorciado,Comerciante,2,0,0
CPF-03879,8878.25,30,Solteiro,Outros,1,0,0
CPF-01018,5013.36,26,Casado,Advogado,2,0,0
CPF-01734,10528.02,59,Divorciado,Comerciante,1,0,0
CPF-00478,6808.57,40,Solteiro,Autônomo,1,0,0
CPF-04419,11310.6,61,Casado,Médico,1,0,0
CPF-04480,13865.92,61,Casado,Servidor,1,0,0
CPF-05218,6526.92,64,Casado,Servidor,1,0,0
CPF-07921,9791.18,33,Casado,Engenheiro,2,1,0
CPF-01455,9748.18,48,Solteiro,Empresário,1,0,0
CPF-05885,11082.82,41,Casado,Advogado,2,0,1
CPF-03114,14991.88,62,Casado,Comerciante,2,0,0
CPF-03474,9728.77,30,Casado,Engenheiro,1,0,0
CPF-04147,4601.96,26,Solteiro,Outros,2,0,0
CPF-05058,7184.3,55,Solteiro,Médico,2,0,0
CPF-00500,9156.4,62,Solteiro,Comerciante,1,0,0
CPF-02606,8471.24,48,Solteiro,Servidor,1,0,0
CPF-04241,10112.02,45,Casado,Advogado,2,0,0
CPF-07546,6667.4,30,Casado,Empresário,2,0,0
CPF-05083,7506.17,44,Divorciado,Médico,1,1,0
CPF-05765,7013.22,50,Solteiro,Autônomo,1,1,0
CPF-04535,9540.1,29,Casado,Advogado,2,0,1
CPF-05989,2415.67,59,Solteiro,Médico,2,0,0
CPF-02897,4947.72,59,Solteiro,Outros,2,0,0
CPF-07159,5458.46,52,Casado,Advogado,2,0,0
CPF-07110,10297.6,56,Casado,Médico,2,0,0
CPF-07970,6740.83,34,Casado,Comerciante,2,0,0
CPF-01524,8110.52,36,Casado,Médico,2,0,0
CPF-06650,12983.63,38,Solteiro,Servidor,1,0,0
CPF-07165,9038.76,61,Divorciado,Comerciante,2,0,0
CPF-00575,11165.88,54,Casado,Médico,2,1,0
CPF-07324,6716.99,40,Casado,Advogado,2,0,0
CPF-04902,3074.26,54,Divorciado,Comerciante,1,0,0
CPF-02161,2800.99,65,Casado,Engenheiro,1,0,0
CPF-05819,9718.76,32,Solteiro,Empresário,1,0,0
CPF-02566,4981.09,59,Divorciado,Empresário,2,0,0
CPF-07135,2669.25,31,Casado,Comerciante,2,0,0
CPF-00003,5910.27,36,Divorciado,Servidor,1,0,0
CPF-06182,6908.38,46,Casado,Comerciante,1,0,0
CPF-07225,4621.32,52,Casado,Comerciante,2,0,0
CPF-07186,5671.37,49,Casado,Autônomo,2,0,0
CPF-06522,8024.45,29,Casado,Engenheiro,1,0,0
CPF-03506,5141.09,65,Solteiro,Engenheiro,2,0,0
CPF-07155,4482.03,30,Solteiro,Comerciante,2,0,0
CPF-03342,4788.14,46,Casado,Empresário,1,0,0
CPF-00743,8476.44,44,Divorciado,Outros,2,0,0
CPF-02815,6032.06,55,Solteiro,Autônomo,2,0,0
CPF-07691,9936.74,33,Solteiro,Comerciante,1,0,0
CPF-02690,8244.09,47,Casado,Engenheiro,2,0,0
CPF-00449,8851.21,65,Solteiro,Autônomo,1,0,0
CPF-07521,6998.4,58,Divorciado,Autônomo,1,0,0
CPF-01198,5920.58,46,Casado,Engenheiro,1,0,0
CPF-02315,8437.25,52,Casado,Servidor,1,0,0
CPF-05544,10882.94,25,Solteiro,Empresário,1,0,0
CPF-02081,7612.16,25,Solteiro,Médico,1,0,0
CPF-07259,5371.74,26,Solteiro,Autônomo,1,0,0
CPF-06237,5081.28,57,Divorciado,Servidor,2,0,0
CPF-01234,10020.06,35,Casado,Outros,1,0,0
CPF-03643,6111.11,29,Divorciado,Servidor,1,0,0
CPF-04881,13629.51,29,Solteiro,Advogado,2,0,0
CPF-09005,2403.91,43,Solteiro,Autônomo,7,0,0
CPF-00082,3588.88,64,Solteiro,Outros,1,0,0
CPF-00438,4506.19,27,Divorciado,Servidor,2,0,0
CPF-02366,5512.93,34,Casado,Outros,1,0,0
CPF-02754,1500.0,31,Solteiro,Comerciante,2,0,0
CPF-06209,7156.27,48,Casado,Empresário,2,0,1
CPF-06124,4189.11,48,Solteiro,Outros,2,0,0
CPF-04114,7680.98,52,Solteiro,Outros,2,0,0
CPF-06462,9916.03,30,Divorciado,Comerciante,1,0,0
CPF-04262,12124.37,46,Solteiro,Comerciante,1,0,0
CPF-06781,13120.21,41,Casado,Servidor,1,0,0
CPF-03611,11951.48,36,Solteiro,Médico,1,0,0
CPF-00894,8039.33,36,Casado,Servidor,1,0,0
CPF-00208,11060.79,41,Casado,Engenheiro,2,0,0
CPF-05195,5349.77,27,Casado,Engenheiro,1,0,0
CPF-04038,8619.44,59,Casado,Servidor,2,0,0
CPF-05735,8695.42,53,Solteiro,Autônomo,2,0,0
CPF-07333,16175.73,42,Solteiro,Outros,1,0,0
CPF-03918,7314.54,50,Divorciado,Comerciante,2,0,0
CPF-05562,9319.0,39,Casado,Servidor,1,0,0
CPF-04697,4480.91,59,Casado,Outros,2,0,0
CPF-00257,8110.52,55,Solteiro,Autônomo,1,1,0
CPF-02288,10408.76,34,Divorciado,Autônomo,2,0,0
CPF-04510,11274.59,40,Divorciado,Advogado,1,0,0
CPF-00202,14373.09,53,Casado,Médico,2,0,0
CPF-04742,10712.29,58,Casado,Advogado,1,0,0
CPF-07106,6049.38,45,Solteiro,Outros,1,0,0
CPF-07305,10539.61,48,Solteiro,Advogado,1,0,0
CPF-01910,6182.61,53,Solteiro,Advogado,2,0,0
CPF-00826,6124.91,28,Casado,Engenheiro,2,0,0
CPF-02417,7674.58,60,Solteiro,Advogado,2,0,0
CPF-00524,7455.92,54,Casado,Outros,2,0,0
CPF-04727,9005.3,48,Solteiro,Advogado,1,0,0
CPF-00874,9044.93,48,Divorciado,Engenheiro,1,0,0
CPF-03970,8287.62,36,Solteiro,Autônomo,2,0,0
CPF-06162,7641.49,28,Casado,Autônomo,1,0,0
CPF-04739,5399.21,30,Solteiro,Comerciante,2,0,0
CPF-07342,12268.36,62,Divorciado,Advogado,1,0,0
CPF-02844,10293.93,31,Divorciado,Servidor,1,0,0
CPF-04281,8155.52,37,Solteiro,Advogado,1,0,0
CPF-05049,8609.58,58,Divorciado,Engenheiro,1,0,0
CPF-06996,8500.73,61,Solteiro,Outros,1,0,0
CPF-00505,5176.79,51,Divorciado,Médico,1,0,1
CPF-07162,9099.85,53,Casado,Advogado,1,0,0
CPF-05546,10422.84,35,Divorciado,Servidor,2,0,0
CPF-05219,5737.92,51,Casado,Empresário,1,0,0
CPF-03668,5948.14,39,Divorciado,Médico,1,0,0
CPF-02341,8628.09,49,Solteiro,Autônomo,2,0,0
CPF-03652,8458.24,58,Divorciado,Comerciante,1,0,0
CPF-03557,6828.54,53,Solteiro,Servidor,2,0,0
CPF-06977,8293.75,44,Casado,Médico,2,0,0
CPF-02054,14061.96,46,Solteiro,Comerciante,1,0,0
CPF-01732,6106.05,62,Divorciado,Outros,1,0,0
CPF-04978,8751.68,56,Divorciado,Advogado,1,0,0
CPF-02680,9254.42,51,Casado,Advogado,1,1,0
CPF-03925,6985.66,43,Divorciado,Comerciante,1,0,0
CPF-00369,4558.83,61,Divorciado,Empresário,1,0,0
CPF-00841,5396.68,31,Casado,Autônomo,2,0,0
CPF-04726,5594.45,44,Divorciado,Advogado,2,0,0
CPF-02063,8149.21,65,Divorciado,Engenheiro,1,0,0
CPF-05194,10391.42,42,Solteiro,Engenheiro,2,0,0
CPF-03076,12091.69,45,Casado,Empresário,2,0,0
CPF-01415,8115.3,32,Casado,Outros,2,0,0
CPF-05931,4952.51,59,Divorciado,Autônomo,2,0,0
CPF-04637,7168.89,44,Divorciado,Médico,1,0,0
CPF-07865,8145.78,61,Divorciado,Médico,2,0,0
CPF-07927,8197.47,65,Solteiro,Comerciante,2,0,0
CPF-00037,6401.54,56,Divorciado,Servidor,1,0,0
CPF-06404,1500.0,57,Casado,Advogado,1,0,0
CPF-01554,9768.47,29,Solteiro,Advogado,2,0,0
CPF-03536,9965.36,36,Casado,Médico,2,0,0
CPF-01595,4019.45,44,Solteiro,Empresário,2,0,0
CPF-06849,8014.64,25,Casado,Médico,1,0,0
CPF-01009,6419.91,25,Casado,Autônomo,2,0,0
CPF-01365,10081.23,63,Casado,Comerciante,1,0,0
CPF-04258,9329.65,26,Casado,Servidor,1,0,0
CPF-01716,4091.37,45,Solteiro,Médico,2,0,0
CPF-02160,6684.49,49,Casado,Servidor,1,1,0
CPF-00141,3548.88,42,Divorciado,Advogado,1,0,1
CPF-02660,7040.07,47,Solteiro,Autônomo,2,0,0
CPF-05428,5148.44,32,Divorciado,Autônomo,2,0,0
CPF-01277,4945.8,58,Casado,Outros,2,0,0
CPF-06901,9424.99,63,Solteiro,Outros,2,0,0
CPF-02735,7184.51,47,Casado,Advogado,1,0,0
CPF-01975,12086.2,64,Solteiro,Autônomo,2,1,0
CPF-04743,5843.21,33,Divorciado,Outros,1,0,0
CPF-03596,11743.58,57,Solteiro,Médico,1,0,0
CPF-05870,6667.92,31,Solteiro,Outros,1,0,0
CPF-05947,5764.89,30,Divorciado,Comerciante,2,0,0
CPF-03533,9666.61,46,Divorciado,Empresário,1,0,0
CPF-05202,7559.7,41,Casado,Médico,1,0,0
CPF-06846,5776.72,43,Casado,Outros,2,1,0
CPF-00976,9251.04,29,Casado,Servidor,1,0,0
CPF-03714,10664.12,39,Casado,Servidor,1,0,0
CPF-07740,9737.04,54,Divorciado,Comerciante,2,0,0
CPF-05147,7794.6,54,Casado,Servidor,1,0,0
CPF-06730,5872.76,40,Solteiro,Servidor,1,0,0
CPF-06577,10459.1,65,Solteiro,Engenheiro,1,1,0
CPF-02139,9499.91,45,Casado,Empresário,1,0,0
CPF-04433,9666.36,57,Divorciado,Servidor,1,0,0
CPF-02883,5718.86,59,Solteiro,Autônomo,1,0,0
CPF-02144,4870.14,55,Solteiro,Engenheiro,2,0,0
CPF-04177,12598.83,49,Solteiro,Engenheiro,1,0,0
CPF-05736,6777.03,57,Divorciado,Comerciante,1,0,0
CPF-03482,7275.78,33,Divorciado,Empresário,1,0,0
CPF-00305,10112.82,65,Divorciado,Médico,2,0,0
CPF-06361,12528.01,32,Casado,Servidor,2,0,0
CPF-06320,1500.0,51,Casado,Empresário,1,0,0
CPF-03476,10023.8,63,Solteiro,Engenheiro,2,0,0
CPF-06032,1953.69,61,Casado,Autônomo,2,0,0
CPF-00079,7841.16,50,Divorciado,Advogado,2,1,0
CPF-03363,11486.03,39,Casado,Empresário,2,0,1
CPF-03172,8879.52,60,Divorciado,Comerciante,2,0,0
CPF-06307,3476.34,44,Divorciado,Engenheiro,2,0,0
CPF-07937,6132.06,37,Casado,Autônomo,1,0,0
CPF-06342,8253.77,41,Solteiro,Comerciante,1,0,0
CPF-01333,5222.97,36,Casado,Médico,1,0,0
CPF-06201,8732.82,53,Divorciado,Servidor,1,0,0
CPF-05298,15744.17,40,Solteiro,Empresário,1,0,0
CPF-00999,3272.45,39,Solteiro,Outros,2,0,0
CPF-01668,8096.84,50,Solteiro,Advogado,1,0,0
CPF-00242,4158.96,29,Solteiro,Advogado,2,1,1
CPF-00931,6671.76,43,Casado,Advogado,2,0,0
CPF-00556,13222.77,42,Casado,Advogado,1,0,0
CPF-00412,5002.2,64,Solteiro,Outros,2,0,0
CPF-00624,7493.07,42,Divorciado,Comerciante,2,0,0
CPF-03776,5199.16,32,Casado,Comerciante,2,0,0
CPF-05600,9478.56,42,Casado,Empresário,1,0,0
CPF-05026,6538.59,39,Solteiro,Outros,2,0,0
CPF-01291,13464.66,33,Casado,Empresário,1,0,1
CPF-03723,3240.7,35,Casado,Comerciante,1,0,0
CPF-04880,5542.64,61,Solteiro,Comerciante,1,0,0
CPF-07738,3807.51,42,Divorciado,Advogado,2,0,0
CPF-06896,3652.49,38,Solteiro,Outros,2,0,0
CPF-07558,2471.26,35,Solteiro,Comerciante,1,0,0
CPF-00870,7474.38,33,Solteiro,Advogado,1,0,0
CPF-01020,9610.97,53,Solteiro,Autônomo,2,0,0
CPF-00259,6505.91,25,Solteiro,Advogado,2,0,0
CPF-04325,6551.03,50,Casado,Advogado,1,0,0
CPF-04296,6612.39,25,Solteiro,Advogado,2,0,0
CPF-01224,9694.75,25,Casado,Autônomo,1,0,0
CPF-02241,9539.21,54,Casado,Autônomo,2,0,0
CPF-05677,11229.38,52,Divorciado,Empresário,2,0,0
CPF-04554,8418.98,33,Divorciado,Engenheiro,1,0,0
CPF-06096,9124.69,52,Divorciado,Empresário,2,0,0
CPF-06028,4095.09,44,Casado,Comerciante,2,0,0
CPF-06751,7961.15,30,Casado,Médico,2,0,0
CPF-06238,4081.25,49,Solteiro,Médico,1,0,0
CPF-00745,13636.51,50,Divorciado,Empresário,1,0,0
CPF-00306,8171.37,32,Solteiro,Engenheiro,2,0,0
CPF-07885,14386.16,57,Solteiro,Engenheiro,2,1,0
CPF-07774,7429.18,36,Casado,Empresário,1,0,0
CPF-04552,6244.77,40,Divorciado,Autônomo,1,0,0
CPF-03511,6125.58,56,Divorciado,Advogado,1,0,0
CPF-01406,2193.09,35,Solteiro,Médico,2,0,0
CPF-07793,4920.05,30,Casado,Autônomo,1,0,0
CPF-05386,13167.12,42,Solteiro,Comerciante,2,0,0
CPF-01210,2180.02,50,Divorciado,Médico,1,0,0
CPF-05450,6981.84,40,Divorciado,Autônomo,1,0,0
CPF-02930,10720.49,39,Divorciado,Advogado,1,0,0
CPF-06120,5656.94,49,Casado,Servidor,1,0,0
CPF-06635,4655.1,63,Solteiro,Engenheiro,1,1,0
CPF-00023,4744.56,26,Divorciado,Médico,1,0,0
CPF-02590,9305.73,27,Solteiro,Advogado,1,0,0
CPF-01222,7565.39,40,Solteiro,Advogado,1,0,0
CPF-00905,6189.23,48,Solteiro,Empresário,2,0,0
CPF-05163,7845.85,59,Divorciado,Comerciante,2,0,0
CPF-04939,6910.07,43,Divorciado,Comerciante,2,0,0
CPF-02664,7759.93,41,Casado,Servidor,1,0,0
CPF-03820,11154.51,28,Casado,Médico,1,0,0
CPF-02928,5338.97,53,Divorciado,Outros,1,1,0
CPF-01951,4874.84,48,Divorciado,Autônomo,1,0,0
CPF-00555,1695.25,35,Divorciado,Autônomo,2,0,0
CPF-03145,9187.04,61,Casado,Comerciante,1,0,0
CPF-02540,3902.31,64,Divorciado,Engenheiro,1,0,0
CPF-06897,7115.89,29,Solteiro,Advogado,2,0,0
CPF-06306,7261.42,58,Casado,Outros,2,1,0
CPF-05442,8203.27,51,Solteiro,Autônomo,2,0,0
CPF-05232,7348.46,28,Divorciado,Empresário,1,0,0
CPF-06541,2775.97,31,Solteiro,Autônomo,1,0,0
CPF-01736,5349.89,63,Casado,Advogado,2,0,0
CPF-07541,10656.59,25,Divorciado,Engenheiro,2,0,0
CPF-06626,8487.46,40,Divorciado,Outros,2,0,0
CPF-01019,12751.19,27,Divorciado,Servidor,1,0,0
CPF-03258,11704.11,63,Divorciado,Advogado,2,0,0
CPF-07252,7195.1,44,Divorciado,Empresário,2,0,0
CPF-01287,4014.29,61,Casado,Empresário,1,0,0
CPF-02186,13298.4,27,Divorciado,Advogado,2,0,0
CPF-04148,8139.9,31,Solteiro,Advogado,1,0,0
CPF-05739,6072.34,32,Casado,Servidor,1,0,0
CPF-02934,9674.4,64,Solteiro,Engenheiro,1,0,0
CPF-05300,8281.27,43,Solteiro,Servidor,1,0,0
CPF-06801,10828.87,44,Casado,Outros,2,0,0
CPF-02479,7123.36,43,Solteiro,Empresário,1,0,0
CPF-04375,9880.29,42,Solteiro,Comerciante,1,0,0
CPF-02244,6126.9,37,Casado,Engenheiro,2,0,0
CPF-05401,9937.96,27,Divorciado,Servidor,2,0,0
CPF-07529,8113.49,57,Casado,Servidor,2,0,0
CPF-01317,7284.91,37,Casado,Servidor,2,0,0
CPF-01551,9277.06,52,Solteiro,Médico,2,0,0
CPF-07632,5699.61,31,Divorciado,Advogado,2,0,0
CPF-00229,10435.1,43,Solteiro,Outros,2,0,1
CPF-05394,6116.44,49,Casado,Advogado,2,0,0
CPF-01521,11708.6,34,Divorciado,Autônomo,2,0,0
CPF-02770,13676.43,63,Divorciado,Autônomo,1,0,0
CPF-02056,5836.81,46,Solteiro,Empresário,2,0,0
CPF-07674,10855.27,37,Solteiro,Engenheiro,1,0,0
CPF-02071,10097.81,37,Solteiro,Outros,2,0,0
CPF-05720,6768.74,62,Divorciado,Empresário,2,0,0
CPF-01566,6113.5,50,Solteiro,Autônomo,2,0,0
CPF-04056,3889.78,37,Casado,Comerciante,1,0,0
CPF-02901,10715.0,36,Divorciado,Comerciante,2,0,0
CPF-02295,8009.07,28,Solteiro,Comerciante,1,0,0
CPF-00916,11710.47,36,Solteiro,Médico,1,0,0
CPF-01329,7226.43,36,Solteiro,Outros,2,0,0
CPF-03329,13807.72,60,Solteiro,Engenheiro,2,1,0
CPF-04806,11808.82,35,Divorciado,Outros,1,0,0
CPF-05474,3645.61,54,Casado,Empresário,2,0,0
CPF-04317,9166.11,30,Solteiro,Engenheiro,1,0,0
CPF-07957,10985.77,62,Solteiro,Médico,2,0,0
CPF-01897,11505.56,51,Solteiro,Servidor,2,0,0
CPF-05171,7659.12,52,Divorciado,Outros,2,0,0
CPF-07219,4596.8,57,Divorciado,Engenheiro,2,1,0
CPF-03167,7416.46,62,Solteiro,Advogado,2,0,0
CPF-07361,6765.58,53,Solteiro,Comerciante,2,0,0
CPF-02630,6081.21,27,Solteiro,Empresário,1,0,0
CPF-04323,9315.2,62,Divorciado,Outros,1,0,0
CPF-03401,12703.01,47,Solteiro,Comerciante,1,0,1
CPF-04805,3719.16,26,Divorciado,Autônomo,2,0,0
CPF-00329,14054.8,41,Divorciado,Advogado,1,0,0
CPF-02836,10970.26,31,Solteiro,Autônomo,1,0,0
CPF-01215,13717.41,46,Divorciado,Engenheiro,1,0,0
CPF-06535,8062.46,57,Casado,Autônomo,1,0,0
CPF-07334,5375.57,40,Casado,Servidor,2,0,0
CPF-02472,11657.47,25,Casado,Outros,1,0,0
CPF-04989,10432.77,30,Divorciado,Empresário,1,0,0
CPF-06698,8186.21,29,Divorciado,Servidor,2,0,1
CPF-05216,12019.88,63,Solteiro,Outros,2,0,0
CPF-07888,9565.28,46,Divorciado,Autônomo,2,0,0
CPF-03807,10926.02,51,Casado,Médico,1,0,0
CPF-06621,10127.72,62,Divorciado,Servidor,1,0,0
CPF-03873,6933.25,34,Solteiro,Advogado,1,0,0
CPF-00842,9899.15,50,Casado,Autônomo,2,1,0
CPF-06365,6023.92,61,Casado,Autônomo,2,0,0
CPF-04785,11343.07,45,Solteiro,Advogado,1,0,0
CPF-09014,5536.79,47,Solteiro,Empresário,6,0,0
CPF-05806,8240.75,50,Casado,Comerciante,2,0,0
CPF-01606,1500.0,38,Divorciado,Empresário,1,0,0
CPF-07337,6986.82,31,Solteiro,Engenheiro,2,1,0
CPF-07622,9822.33,25,Casado,Servidor,1,0,1
CPF-07335,7442.26,29,Solteiro,Engenheiro,2,0,0
CPF-04930,11132.98,46,Casado,Advogado,1,0,0
CPF-01912,8990.77,42,Casado,Comerciante,2,0,1
CPF-07878,1563.04,35,Divorciado,Comerciante,1,0,0
CPF-00278,9407.82,54,Casado,Engenheiro,1,0,0
CPF-04984,8612.53,39,Solteiro,Servidor,2,0,0
CPF-07395,9564.8,48,Divorciado,Comerciante,1,1,0
CPF-07352,5933.96,53,Divorciado,Comerciante,2,0,0
CPF-05253,5297.05,65,Divorciado,Médico,2,0,0
CPF-05164,9692.61,57,Casado,Servidor,2,0,0
CPF-00276,11102.72,52,Solteiro,Servidor,1,0,0
CPF-05519,8620.52,39,Solteiro,Engenheiro,2,0,0
CPF-03619,2130.81,36,Casado,Outros,1,0,0
CPF-01476,7735.96,64,Solteiro,Engenheiro,2,0,0
CPF-06886,10650.69,63,Solteiro,Autônomo,2,0,0
CPF-01299,6567.53,41,Casado,Empresário,2,0,0
CPF-05654,12856.12,38,Casado,Outros,1,0,0
CPF-07370,8186.53,60,Divorciado,Autônomo,1,0,0
CPF-03846,12627.8,27,Casado,Médico,1,0,0
CPF-04239,5447.1,48,Divorciado,Servidor,2,0,0
CPF-02697,9140.01,60,Divorciado,Empresário,1,0,0
CPF-01104,8162.1,37,Solteiro,Empresário,1,0,0
CPF-00676,10618.03,31,Divorciado,Médico,1,0,0
CPF-03338,8466.55,28,Solteiro,Empresário,1,0,0
CPF-01373,11316.16,25,Casado,Outros,2,0,0
CPF-04854,8073.48,55,Casado,Outros,1,0,0
CPF-04770,12266.98,29,Solteiro,Médico,1,0,0
